9.00000,7.00000,22.00000,29.00000,3000.00000,50.00000
9.10000,5.00000,21.00000,26.00000,3000.00000,50.00000
9.20000,6.00000,16.00000,22.00000,3000.00000,50.00000
9.30000,3.00000,21.00000,24.00000,3000.00000,50.00000
9.40000,1.00000,21.00000,22.00000,3000.00000,50.00000
9.50000,3.00000,17.00000,20.00000,3000.00000,50.00000
9.60000,1.00000,18.00000,19.00000,3000.00000,50.00000
9.70000,1.00000,13.00000,14.00000,3000.00000,50.00000
9.80000,5.00000,13.00000,18.00000,3000.00000,50.00000
9.90000,5.00000,15.00000,20.00000,3000.00000,50.00000
10.00000,8.00000,5.00000,13.00000,3000.00000,50.00000
10.10000,8.00000,23.00000,31.00000,3000.00000,50.00000
10.20000,4.00000,4.00000,8.00000,3000.00000,50.00000
10.30000,5.00000,10.00000,15.00000,3000.00000,50.00000
10.40000,1.00000,14.00000,15.00000,3000.00000,50.00000
10.50000,5.00000,11.00000,16.00000,3000.00000,50.00000
10.60000,1.00000,9.00000,10.00000,3000.00000,50.00000
10.70000,6.00000,14.00000,20.00000,3000.00000,50.00000
10.80000,4.00000,14.00000,18.00000,3000.00000,50.00000
10.90000,1.00000,10.00000,11.00000,3000.00000,50.00000
11.00000,3.00000,12.00000,15.00000,3000.00000,50.00000
11.10000,3.00000,7.00000,10.00000,3000.00000,50.00000
11.20000,2.00000,13.00000,15.00000,3000.00000,50.00000
11.30000,10.00000,-13.00000,-3.00000,3000.00000,50.00000
11.40000,1.00000,8.00000,9.00000,3000.00000,50.00000
11.50000,1.00000,10.00000,11.00000,3000.00000,50.00000
11.60000,6.00000,1.00000,7.00000,3000.00000,50.00000
11.70000,3.00000,-7.00000,-4.00000,3000.00000,50.00000
11.80000,.00000,5.00000,5.00000,3000.00000,50.00000
11.90000,2.00000,2.00000,4.00000,3000.00000,50.00000
12.00000,2.00000,5.00000,7.00000,3000.00000,50.00000
12.10000,1.00000,5.00000,6.00000,3000.00000,50.00000
12.20000,3.00000,5.00000,8.00000,3000.00000,50.00000
12.30000,4.00000,3.00000,7.00000,3000.00000,50.00000
12.40000,3.00000,4.00000,7.00000,3000.00000,50.00000
12.50000,.00000,7.00000,7.00000,3000.00000,50.00000
12.60000,4.00000,7.00000,11.00000,3000.00000,50.00000
12.70000,2.00000,-2.00000,.00000,3000.00000,50.00000
12.80000,2.00000,-1.00000,1.00000,3000.00000,50.00000
12.90000,2.00000,5.00000,7.00000,3000.00000,50.00000
13.00000,.00000,6.00000,6.00000,3000.00000,50.00000
13.10000,.00000,.00000,.00000,3000.00000,50.00000
13.20000,1.00000,1.00000,2.00000,3000.00000,50.00000
13.30000,1.00000,3.00000,4.00000,3000.00000,50.00000
13.40000,4.00000,-2.00000,2.00000,3000.00000,50.00000
13.50000,4.00000,2.00000,6.00000,3000.00000,50.00000
13.60000,1.00000,-1.00000,.00000,3000.00000,50.00000
13.70000,2.00000,-5.00000,-3.00000,3000.00000,50.00000
13.80000,2.00000,-2.00000,.00000,3000.00000,50.00000
13.90000,.00000,-2.00000,-2.00000,3000.00000,50.00000
14.00000,2.00000,1.00000,3.00000,3000.00000,50.00000
14.10000,1.00000,2.00000,3.00000,3000.00000,50.00000
14.20000,1.00000,4.00000,5.00000,3000.00000,50.00000
14.30000,2.00000,-7.00000,-5.00000,3000.00000,50.00000
14.40000,2.00000,1.00000,3.00000,3000.00000,50.00000
14.50000,2.00000,-2.00000,.00000,3000.00000,50.00000
14.60000,1.00000,1.00000,2.00000,3000.00000,50.00000
14.70000,4.00000,-3.00000,1.00000,3000.00000,50.00000
14.80000,.00000,3.00000,3.00000,3000.00000,50.00000
14.90000,2.00000,1.00000,3.00000,3000.00000,50.00000
15.00000,3.00000,.00000,3.00000,3000.00000,50.00000
15.10000,.00000,6.00000,6.00000,3000.00000,50.00000
15.20000,5.00000,.00000,5.00000,3000.00000,50.00000
15.30000,2.00000,-1.00000,1.00000,3000.00000,50.00000
15.40000,2.00000,-1.00000,1.00000,3000.00000,50.00000
15.50000,3.00000,-3.00000,.00000,3000.00000,50.00000
15.60000,2.00000,2.00000,4.00000,3000.00000,50.00000
15.70000,1.00000,2.00000,3.00000,3000.00000,50.00000
15.80000,.00000,4.00000,4.00000,3000.00000,50.00000
15.90000,.00000,.00000,.00000,3000.00000,50.00000
16.00000,2.00000,-2.00000,.00000,3000.00000,50.00000
16.10000,2.00000,-2.00000,.00000,3000.00000,50.00000
16.20000,.00000,.00000,.00000,3000.00000,50.00000
16.30000,.00000,.00000,.00000,3000.00000,50.00000
16.40000,.00000,5.00000,5.00000,3000.00000,50.00000
16.50000,1.00000,-1.00000,.00000,3000.00000,50.00000
16.60000,2.00000,2.00000,4.00000,3000.00000,50.00000
16.70000,1.00000,-1.00000,.00000,3000.00000,50.00000
16.80000,1.00000,.00000,1.00000,3000.00000,50.00000
16.90000,.00000,1.00000,1.00000,3000.00000,50.00000
17.00000,1.00000,2.00000,3.00000,3000.00000,50.00000
17.10000,.00000,2.00000,2.00000,3000.00000,50.00000
17.20000,2.00000,-2.00000,.00000,3000.00000,50.00000
17.30000,.00000,3.00000,3.00000,3000.00000,50.00000
17.40000,.00000,6.00000,6.00000,3000.00000,50.00000
17.50000,1.00000,.00000,1.00000,3000.00000,50.00000
17.60000,3.00000,-6.00000,-3.00000,3000.00000,50.00000
17.70000,.00000,2.00000,2.00000,3000.00000,50.00000
