18.90000,-.03359,
19.00000,.02506,
19.10000,.02493,
19.20000,.00000,
19.30000,-.02468,
19.40000,-.01637,
19.50000,.00814,
19.60000,.00810,
19.70000,.00000,
19.80000,.00802,
19.90000,.00000,
20.00000,.00000,
20.10000,.00790,
20.20000,.00000,
20.30000,.00782,
20.40000,.01557,
20.50000,.01549,
20.60000,.00000,
20.70000,.00000,
20.80000,.00763,
20.90000,-.00760,
21.00000,.00756,
21.10000,.00753,
21.20000,.00000,
21.30000,.00745,
21.40000,.00000,
21.50000,.02954,
21.60000,.00735,
21.70000,-.02927,
21.80000,.00728,
21.90000,.00000,
22.00000,.00722,
22.10000,.02156,
22.20000,-.02861,
22.30000,-.00712,
22.40000,.01418,
22.50000,-.01412,
22.60000,.01405,
22.70000,.00700,
22.80000,.01393,
22.90000,-.02080,
23.00000,.00690,
23.10000,.00687,
23.20000,.00000,
23.30000,.00000,
23.40000,.00000,
23.50000,-.01352,
23.60000,.00000,
23.70000,.00000,
23.80000,.01335,
23.90000,.01329,
24.00000,.00000,
24.10000,.00000,
24.20000,.00000,
24.30000,.00654,
24.40000,-.00651,
24.50000,.00648,
24.60000,.00000,
24.70000,-.00643,
24.80000,.00000,
24.90000,.00638,
25.00000,.01271,
25.10000,-.00633,
25.20000,.00000,
25.30000,.00000,
25.40000,.01251,
25.50000,.00623,
25.60000,.01241,
25.70000,.00618,
25.80000,-.00616,
25.90000,.00000,
26.00000,-.02444,
26.10000,.00609,
26.20000,.00000,
26.30000,.01208,
26.40000,.00602,
26.50000,.00000,
26.60000,-.01194,
26.70000,.00595,
26.80000,.00000,
26.90000,.00000,
27.00000,-.01177,
27.10000,.00000,
27.20000,.00000,
27.30000,.01164,
27.40000,.00580,
27.50000,-.00578,
27.60000,.01151,
27.70000,.00574,
27.80000,.00000,
27.90000,.00000,
28.00000,.00567,
28.10000,.00000,
28.20000,.00563,
28.30000,.00000,
28.40000,.00559,
28.50000,.00000,
28.60000,.00000,
28.70000,.00000,
28.80000,.00000,
28.90000,.00000,
29.00000,.00000,
29.10000,.00000,
29.20000,.00000,
29.30000,.00000,
29.40000,.00000,
29.50000,.00000,
29.60000,.00537,
29.70000,-.00535,
29.80000,.00533,
29.90000,.01063,
30.00000,.00000,
